guid;full_name;last_name;first_name;patronymic
1ea9cc36-adbe-4690-a937-6148ddc265ac;Богданова Болеслав Архипович;Богданова;Болеслав;Архипович
32cade1a-7744-4eaf-9533-86e564cb3fa3;Шаров Варлаам Эдгардович;Шаров;Варлаам;Эдгардович
60709593-ec4a-4979-bf43-138b0df93269;Дементьева Всемил Рудольфовна;Дементьева;Всемил;Рудольфовна
fdae83a1-e946-44d5-9891-dc6901ea11b6;Шаров Т. Л.;Шаров;Творимир;Леойовна
27614f01-507d-433b-a09d-6a0ac1c0c1f1;Потапов Вышеслав Артурович;Потапов;Вышеслав;Артурзвич
25504a35-be30-4001-9167-8748ec129d15;ИП Королева Ф.В.;Королева;Фрол;Васильевна
af0658de-4318-40ae-bbb4-8acf089dc4c7;Лебедева Ю. Т.;Лебедева;Юлий;Трофимович
b6fa1774-1583-42f0-a47e-4bcb02353ec0;Никонова Прокофий Ефремович;Никонова;Прокофий;Ефремович
791c6116-1dbb-425d-9ec2-8c147896e3ab;Медведев Е. А.;Медведев;Евгения;Абрамович
e49445fe-cf36-46f9-9956-24ff646c951c;Селезнева Анжела Сергеевна;Селезнева;Анжела;Сергеевна
25449257-3887-41c5-9f1d-d0cb703c5557;Гусев Никандр Антипович;Гусев;Никандр;Антипович
86ff473a-1389-475e-ab75-6c7a335ac695;Кузьмин Эммануил Алексеевна;Кузьмин;Эммануил;Алексеевна
b90d961a-56c2-49b3-9533-2000e68be22f;Быкова Валерия Абрамович;Быкова;Валерия;Абрамович
28963c37-3f21-425e-82de-0bd445a724e3;ИП Галкин Ф.Т.;Галкин;Филирет;Тихонович
0ddb684a-8ee7-4074-b978-3838314685d9;Галкин Бажен Фёдорович;Галкин;Бажен;Фёдорович
cea77388-3920-4f84-9648-693556580cb0;Агафонов Агап Георгиевич;Агафонов;Агап;Георгиевич
39e3c080-0b1e-421e-927b-c2242dfd963d;Карпов Родион Михайловна;Карпов;Родион;Михайловна
408e18c6-d27c-467a-8d58-d005a2680ac5;Артемьев Никандр Иосипович;Артемьев;Никандр;Иосипович
52234c35-3d66-4eda-ad96-0b596c8439bf;Никонова Герман Павловна;Никонова;Герман;Павловна
ad77b2cb-bc5b-45f5-97da-9cff1c2435c0;Хохлов Анисим Вячеславовна;Хохлов;Анисим;Вячеславовна
158595b3-6c7d-4fc8-920b-51326750e744;Шаров Ерофей Филипповна;Шаров;Ерофей;Филипповна
9b38b56e-9dba-4e9b-b860-36c4831c0e0a;Андреева Евдоким Леонидовна;Андреева;Евдоким;Леонидовна
db8ac7a7-1532-4df9-b543-c7da5039d70b;Стрелков Бажен Тарасович;Стрелков;Бажен;Тарасович
b1ba74e2-b57c-4123-a2ca-c81a6783741a;Гущина Варлаам Тихонович;Гущина;Варлаам;Тихонович
2ece1ea5-c64f-4a28-9f09-6c8b187dca77;ИП Пестова П.И.;Пестова;Панфил;Изотович
90126cab-61f4-40dd-b20a-c05463a2ad31;Гурьева Ф. Ж.;Гурьева;Фортунат;Жанович
444ca094-8d07-4ebc-9cc0-4422d8a91635;Щербаков Леонтий Абрамович;Щербаков;Леонтий;Абрамович
76ade0e8-addd-47e2-896e-d1921a2afffe;Галкин Людмила Ефстафьевич;Галкин;Людмила;Ефстафьевич
95dd6b10-fcdd-4ca2-845f-0ce3c25e3c97;Кабанова Макар Изотович;Кабанова;Макар;Изотович
f9b69cfb-6f81-4860-a19b-45d85d954d7a;Федосеев Филарет Анатольевич;Федосеев;Филарет;Анатольевич
ddd73096-260d-465c-af9c-175cf5850bd4;Федосеев Филарет Анатольевич;Федосеев;Филарет;Анатольевич
228b90e2-35a6-4e7f-9bec-00ce7baee647;ИП Савина Э.Э.;Савина;Эдуард;Эдгардович
709aee85-e1e5-481c-a32a-ba5aa935eef7;Пестова Фортунат Леоновна;Пестова;Фортунат;Леоновна
6316f124-372a-4ed5-87b1-2f291d67818d;Галкин Леонтий Архиповна;Галкин;Леонтий;Архиповна
591e53f9-6aff-4ed3-94e1-1dc6ce20941f;ИП Титов Р.А.;Титов;Регина;Анисимович
53bd3f85-5251-45f0-a25a-f1aae235a2b0;Мухин Милен Венедиктович;Мухин;Милен;Венедиктович
be59670c-4d73-4e6e-b778-01c3e449487d;ИП Макаров А.А.;Макаров;Агап;Архоповна
9d97aac9-4870-49de-9850-3a9564dde910;Белякова Н. Т.;Белякова;Наина;Тарасович
63311050-ad39-430b-b903-b99b7342c019;Александров Фома Евсеевич;Александров;Фома;Евсеевич
2b408fa0-20cf-4ae1-9246-15074a7ecfdb;ИП Цветков Б.И.;Цветков;Бажен;Иосипович
dd6b8943-f534-4cf2-8f1c-6275fb473857;ИП Цветков Б.И.;Цветков;Бажен;Иосипович
61b7ef06-061a-470a-ac13-dcecad0bc218;Калинин Кузьма Арсеньевич;Калинин;Кузьма;Арсеньевич
e86b0e1a-d182-4d75-8a6b-fef5f857337b;Ефремова Р. И.;Ефремова;Родион;Иларионович
8f646480-9223-49a1-8d3e-8cd22e1c136d;Лихачев Всемил Аксёнович;Лихачео;Всемил;Аксёнович
8519f2e9-5ba1-49a8-8c4e-30ce7a046820;Доронин Р. Г.;Доронин;Родион;Гаврилович
58c71186-5c6d-49be-bfad-5638f7d13154;Лихачева Евдоким Тимофеевна;Лихачева;Евдоким;Тимофеевна
c176a3c3-1f00-4ba8-b2ab-cf79773da2a4;Ширяев Григорий Демьянович;Ширяев;Григорий;Демьянович
ba6d0c77-f0b2-4c90-8807-688fdc43b303;Титов Мстислав Яковлевич;Титов;Мстислав;Яковлевич
00178374-0f20-4a94-aff0-425c86be8aa0;Доронин Герман Трофимович;Доронин;Герман;Трофимович
e6adfe63-26d5-4e73-9f04-a69f54698446;Гришин Дмитрий Робертовна;Гришин;Дмитрий;Робертовна
eb08577a-fd81-4b0c-967e-64369c26350c;ИП Рогов В.И.;Рогов;Владимир;Изотович
83dc0dce-3f20-4c8c-9de7-c5eae613568b;ИП Тихонова Р.А.;Тихонова;Радислав;Анисимович
6df748f7-5af4-49e8-8637-43b6ff51afea;ИП Тихонова Р.А.;Тихонова;Радислав;Анисимович
a15242a3-bc0b-4fd3-884a-ce37b660df62;Ефремова В. М.;Ефремова;Варлаам;Михайловна
f43fdb61-3003-4980-9141-3b01a7bc8cd2;ИП Гурьева Л.Э.;Гурьева;Людмила;Эдгардович
aed75e09-13d8-4250-abd4-8757186bab8d;Яковлев О. Е.;Яковлев;Олимпиада;Ефстафьевич
58376646-cb04-4469-8224-9f47544dd2a4;Сазонова Ксения Алексеевна;Сазонова;Ксения;Алексеевна
13703feb-4188-45f1-9964-7765a41511d4;ИП Зайцев Т.Р.;Зайцев;Творимир;Рудольфовна
30ecf9e9-f6fc-4dd8-9504-4b601f7fdd27;Громов Радислав Вячеславовна;Громов;Радислав;Вячеславовна
532b9a96-8c47-474d-a847-9a4b2287cc1a;Алексеева Юлий Аксёнович;Алексеева;Юлий;Аксёнович
47436e59-925f-4d40-b1eb-49436a62bb2a;Кондратьева Д. А.;Кондратьева;Дмитрий;Алексеевна
6d84aaa2-fffc-4c7f-a33d-66f2c5b25cda;Громова Антип Трофимович;Громова;Антип;Трофимович
ccf7b2e8-af21-49e2-b60f-893049abce2c;Кабанов Г. Ж.;Кабанов;Гостомысл;Жанович
2126973d-f4f4-4b92-8bc6-1877168be005;Устинов Авдей Елисеевич;Устинов;Авдей;Елисеевич
f05b1d0f-1300-4e1b-9ac0-9bb6446cdb05;Миронов Панфил Константиновна;Миронов;Панфил;Константиновна
68c401d0-f9d9-4712-a07e-1c4c11820c64;Андреева Фока Демьянович;Андреева;Фока;Демьянович
a8893fa8-34b8-4226-b1a9-b7600bbeaa83;ИП Потапов А.М.;Потапов;Аверьян;Матвеевич
bfd278d6-23d1-4531-b61e-84e37c8a5ec0;Корнилова Наина Александровна;Корнилова;Наина;Александровна
3ba7a3a3-c866-4d21-b392-061bad233315;ИП Мухин Г.В.;Мухин;Герман;Венедиктович
043058f1-4398-47ae-97dc-a63aaaeee626;Федосеев Владимир Ефремович;Федосеев;Владимир;Ефремович
b35c5694-d407-4f87-846c-71325c6bb3f9;Беспалов Рюрик Михайловна;Беспалов;Рюрик;Михайловна
e9f356e3-18e6-473e-be86-82f751e0e9f5;Мухин Таисия Федоровна;Мухин;Таисия;Федоровна
78230af6-54cb-4133-9d6e-59c410b2122b;Артемьев Родион Фёдорович;Артемьев;Родион;Фёдорович
f1e742af-25cf-44cf-b434-2f02e814a277;Русакова О. Л.;Русакова;Олимпиада;Львовна
e424fe4a-d0bf-4be6-8693-f772373e49d4;Титов Регина Артёмович;Титов;Регина;Артёмович
4b930c95-ae2a-43dc-88bc-f66a3a68d90d;Александров Т. Ж.;Александлов;Терентий;Жанович
e221e96c-352f-4cce-9d94-b4c6214a23a8;Кабанова Регина Артёмович;Кабанова;Регинд;Артёмович
a5b8e88f-71aa-4f8f-879d-0e65e701ff96;Титов Валерия Аркадьевна;Тлтов;Валерия;Аркадьевна
eb6bfe91-7fda-4f3f-a650-4efd21cf528e;Миронов Мечислав Аксёнович;Миронов;Мечислав;Аксёнович
e3252ff0-f64e-4e38-bce9-2b184ae23da6;Бобылева Людмила Леонидовна;Бобылева;Людмила;Леонидовна
d185c7c0-ebec-42bc-a14f-e9b31bc711de;Андреева Э. Т.;Андреева;Эдуард;Тихонович
36f7a8e5-f3fa-4e4e-8513-1af7291f34e8;Фролов Евфросиния Измаилрвич;Фролов;Евфросиния;Измаилович
48ec9f7c-594e-4222-9269-21bb44fd9856;Федосеев А. Я.;Пахомов;Ульяна;Яковлевич
3912339e-070d-4556-b7a8-e186859acf7c;Федосеев А. Я.;Федосеев;Авдей;Яковлевич
44f74588-223d-4637-adfd-03090515872a;Давыдов Григорий Феликсович;Давыдов;Григорий;Феликсовиг
33573368-c163-4705-bec6-db64201ef5c4;Потапов Аполлон Владимировна;Потапов;Аполлон;Владимировна
9ac228ce-e954-44e4-bd16-4c8e139ff760;Карпов Мечислав Рубеновна;Карпов;Мечислав;Рубеновна
45f62d6c-a4ef-4ab4-a721-4048f6d432ed;Игнатова Ефим Августович;Игнатова;Ефим;Августович
7d231f2f-cf74-49ee-a70f-62030063e37d;ИП Корнилова Ф.Д.;Корнилова;Фортунат;Давидович
7ae285d8-be84-499d-a4c2-584e2edcebd1;ИП Орлов Е.Е.;Орлов;Евгения;Ефстафьевич
f2628121-cc17-4ee6-b1e0-f71f256a36ca;Кулагина София Робертовна;Кулагина;София;Робертовна
0bbc0432-d2a4-4915-b920-eb592a60bf96;ИП Корнилова Т.А.;Корнилова;Творимир;Августович
e915a4f5-370f-4875-b508-0d00f2e1f25c;ИП Зимина Ю.Д.;Зимина;Ювеналий;Давидович
b5f277e6-f6c9-46d8-b84f-b862dadbc1d5;Королева Е. Х.;Королева;Евграф;Харлампович
7d1cab9d-68b3-44da-a19c-c3705763f1cf;Зимина Родион Святославовна;Зимина;Родион;Святославовпа
9f1053a4-5c06-40df-8d95-c1d5c7b02005;Агафонов Агап Трофимович;Агафонов;Агап;Трофимович
55605721-dce8-42ad-bb3d-3173bbe5ad48;Беляев Ю. Е.;Беляев;Юлий;Евсеевич
258a4c48-a9ce-462f-99d1-5fb6a0465adc;Фролов Софрон Архипович;Фролов;Софрон;Архипович
3a53bbf1-2216-417b-8095-354ed140a142;Николаева Агап Вилорович;Николаева;Агап;Вилорович
cb62216e-eb2b-4928-a439-767e648b3256;Мухин Наина Рудольфовна;Мухин;Наина;Рудольфовна
f502efda-7445-4b47-87ab-73abeda8f2d1;ИП Устинов А.А.;Устинов;Аверкии;Андреевич
05396685-919f-46fc-81f8-c11635dc707a;Фадеев й. Я.;Фадеев;Геннадий;Якубович
aa15d3a8-8afc-4ec0-b166-45e59e97cd0c;Кондратьева Юлий Аксёнович;Кондратьева;Юлий;Аксёнович
82f6da5e-853f-434d-b880-dff74ef57045;ИП Мбслов Ф.А.;Маслов;Фока;Артемьевич
06c7a421-1981-402f-a78c-2ff1a4006478;Волкова Моисей Ааронович;Волкова;Моисей;Ааронович
7eec30a7-98c5-47be-8d38-8400884b3f6e;Орлов Ф. Я.;Орлов;Фома;Яковлевич
eb5fd35a-f77e-4a9c-8333-7167446a8f8a;Орлов Ф. Я.;Орлов;Фома;Яковлевич
3343ea56-3215-4adf-8e47-9338c02efeee;ИП Калинио Н.П.;Калинин;Наина;Павловна
47bb3f21-866b-4732-8c8a-0a46e0d86d6b;Кузьмин Серафим Никифоровна;Кузьмин;Серафим;Никифоровна
89698ccf-d3cc-44cc-93c5-81acee25d9f8;Никонова Аверкий Вилорович;Никонова;Аверкий;Вилорович
616397b3-1abe-4937-8f3e-b0893a1c4094;Гурьева Онуфрий Кирилловна;Гурьева;Онуфрий;Кирилловна
a34787a7-c048-4f6d-83a2-2426f03c6e08;Шабин А. Т.;Шубин;Анисим;Тихонович
4b531e07-fe09-4dfa-9bf1-f9ef17335998;Доронин Р. Е.;Доронин;Родион;Ефремович
0884a992-ba76-41cd-8f0d-473b26a12835;Федотова Е. К.;Федотова;Ермолай;Константиновна
f63e19ab-53fd-493b-b5ae-355cb2900b65;Дементьева Дмитрий Абрамович;Дементьева;Дмитрий;Абрамович
ede095f0-0f48-4d6a-a49a-ce579bd52253;ИП Кулагина А.Ф.;Кулагина;Анисим;Федоровна
f2d4e621-2515-4717-935c-baf90b7f19ee;Миронов С. В.;Миронов;Сократ;Вадимовна
28a52d7b-2ef4-4a7b-bfc7-a49b10de90ea;Гущина Мир Измаиловйч;Гущина;Мир;Измаилович
227b6625-6b8f-4bb1-bc51-79a0d6f3d13d;Доронин Захар Михайловна;Доронин;Захар;Михайловна
f29c2363-3532-4125-ac55-75d36fe29def;ИП Гурьева Т.А.;Гурьева;Терентий;Артёмович
97264b9b-1e36-4e06-88b7-2a86129dd028;Дьячков К. З.;Дьячков;Кузьма;Захарьевич
f30f4c6f-522d-42a8-af29-44a11e94c35e;Лихачев Мечислав Адамович;Лихачев;Мечислав;Адамович
43bcd37f-359a-47b5-9dd2-7e33da633b5b;Шашков Творимир Архипович;Шашков;Творимир;Архипович
ad59709b-34e9-441b-a59a-242461977cd9;Савина Родион Георгиевич;Савина;Родион;Георгиевич
1b0d8a18-11e5-447f-8b04-2e1a2b694ee8;Зайцев Л. М.;Зайцев;Людмила;Матвеевич
ffdd3db7-9ef7-4e38-8c21-6d0c164a8a65;Тихонова Татьяна Демьянович;Тихонова;Татьяна;Деаьянович
15c10e03-a4f4-46b1-a1d9-be976817f96c;Петрова Марк Рудольфовна;Петрова;Марк;Рудольфовна
21a3660d-dce2-48bb-a50a-ef32040efd2d;Орлов Прокофий Адрамович;Орлов;Прокофий;Абрамович
5fa91b33-a140-4e24-beab-870307bbfd2b;Баранова Ювеналий Игнатович;Баранова;Ювеналий;Игнатович
b24366f1-8fed-41d3-9283-7cef39ca8831;Галкин София Рубеновна;Галкин;Сокия;Рубеновна
46e09a78-f0db-401e-9aca-6647a8311e47;Матвеев Аверкий Иларионович;Матвеев;Аверкий;Иларионович
79b71eeb-56ab-43fe-bc4f-82bd23fb3e5b;Антонов Гостомысл Вадимовна;Антонов;Гостомысл;Вадимовна
b97a9900-1321-4d92-8b96-cfc33f549822;Дьячков Ксения Давидович;Дьячков;Ксения;Давидович
90131a47-d9f2-4d57-9fd7-4e71d57bf814;Ширяев М. П.;Ширяев;Мсцислав;Павловна
328c5bc1-82b7-4c1e-a39e-8d8d38fbc6ff;Цветков Рюрик Елисеевич;Цветков;Рюрик;Елисеевич
f6168af0-eab2-4b5d-b273-43aaecd33115;ИП Макаров Л.А.;Макаров;Людмила;Арсеньевич
b395167e-0908-4ba9-b7b1-967e19790626;ИП Антонов Е.Р.;Антонов;Ермолшй;Рубеновна
16dbf003-0ccd-4123-9617-13c37b154af8;ИП Игнатова П.А.;Игнатова;Прокофий;Артемьевич
088df581-83d5-43df-a008-a0b917bf2913;Лихачева З. А.;Лихарева;Захар;Александровна
1a333c5c-0488-43f9-9a9d-569eb32839e2;Яковлев Сократ Арсеньевич;Яковлев;Сократ;Арсеньевич
11a88de9-c1d2-4846-a74c-92a3b22724ef;ИП Доронин МаА.;Доронин;Мечислав;Архипович
0adfb3e0-eec1-44f6-8045-6e8e43fb045c;Гурьева Фортунат Андреевич;Гурьева;Фортунае;Андреевич
ba0411b3-72d2-4585-bbc8-d9aa5292c1c2;Беляев Дмитрий Тихонович;Беляев;Дмитрий;Тихонович
179ee8b8-8c52-4ca8-9dcf-106f47b30145;Русакова Ульяна Георлиевич;Русакова;Ульяна;Георгиевич
91d2db9f-cc20-4d53-ab73-143d8a774686;Громова Н. Р.;Громова;Никандр;Рубеновна
dfc6ef95-e95b-4661-ab72-3bb5a43ce4e6;Рожкова Никифор Антипович;Рожкова;Никифор;Антипович
9b6d41f7-3fa6-459b-b0ca-1573fc2ef3c7;ИП Орлов Ф.И.;Орлов;Февронря;Измаилович
38ad9efe-7af8-45e4-a785-9e436aa48957;Гусева Терентий Иосипович;Гусева;Терентий;Иосипович
818f4f89-97e8-4c49-92fb-153d430e5d9e;Зимина Никандр Вячеславовна;Зимина;Никандр;Вячеславовна
75133e6f-78a9-4220-aac4-f48972b72970;Рогов Родион Августович;Рогов;Родион;Августович
a0f37664-b07f-45e9-8eb8-a7f57886806e;ИП Горбунова Н.В.;Горбунова;Никандр;Вячеславовна
9948f138-dc27-4479-a05e-8f1bd0899e86;Макаров Г. Д.;Макаров;Геннадий;Денисович
27d0a849-b088-4717-9589-e22bf7ff3f83;Лихачев Анисим Антипович;Лихачев;Анисим;Антипофич
d04a747e-3c74-4a43-9e53-e52324476307;Игнатова С. Р.;Игнатова;Святослав;Рубеновна
ebdf30b2-9cb7-44d5-b306-4b336ecbd8ca;Шашков Таисия Архиповна;Шашков;Таисия;Архиповна
9a9bce6e-61eb-433a-b030-ec685bb88cbc;Селезнева Капитон Архипович;Селезнева;Капитон;Архипович
4c1eba19-3751-4dfa-b245-801fd0bb01a8;ИП Давыдов В.В.;Давыдов;Валерия;Вадимовна
bde852cc-400d-4174-aef6-aa3cb15a0989;Матвеев Онуфрий Юльевна;Матвеев;Онуфрий;Юльевна
4ab0af0b-12a0-4325-b710-105d31001af4;ИП Тимофеев Б.А.;Тимофеев;Болеслав;Артёмович
e461b0c3-a17c-4772-9909-f238a3b7e9e8;ИП Русакова Е.Ф.;Русакова;Евфросиния;Феликсович
650573c2-815c-4830-8b5e-f18d84afca09;ИП Русакова Е.Ф.;Русакова;Евфросиния;Феликсович
6765af05-7731-41f3-8e07-1a7bb0948322;ИП Фролов Ю.М.;Фролов;Юлцан;Михайловна
4904b803-85b7-4d5e-89cf-8e7594880c44;Цветков Севастьян Денисович;Цветков;Севазтьян;Денисович
a7495a0a-387d-4c4b-a69d-cbfd8bd07496;Маслов С. Э.;Маслов;Серафим;Эдгардович
3501e8cc-fa76-4d63-85ca-225b029dc26c;Маслов С. Э.;Маслов;Серафим;Эдгардович
d7288d59-2340-4caa-9083-d5a1e7daf3a8;Тихонова Творимир Сергеевна;Тихонова;Творимир;Сергеевна
84615913-9f4c-4d8b-8857-25ec48c151a3;ИП Александров Н.В.;Александров;Никифор;Вилорович
2f423b27-4ac0-4f2b-9bda-90fdb49a0b1a;Гришин Владимир Ильинична;Гришин;Владимир;Ильинична
3c258d7f-1f3b-4378-b956-6925e3e34d56;Жукова Аверьян Абрамович;Жукова;Аверьян;Абрамович
5e9294f2-1d0c-4522-8d44-cab7ba2b3707;Давыдов Леонтий Эдгардович;Давыдов;Леонтий;Эдгардович
984cbcb0-af77-4e84-a2ae-214914a66f0b;ИП Медведев Ю.Н.;Медведев;Юлий;Никифоровна
49f96234-e2d5-4ebb-ab50-2eaf93d046d4;Русакова щ. В.;Русакова;Алевтина;Валериевна
8d909c12-9fc9-48bb-a904-57a4c43ad16d;ИП Антонов Л.А.;Антонов;Людмила;Алексеевна
8baee426-ee73-41f1-aba2-26a39b669bc2;Матвеев С. И.;Матвеев;Софрон;Изотович
f26fee26-7adb-45c0-8887-010551fbe740;Матвеев С. И.;Матвеев;Софрон;Изотович
1db394c4-8811-4e6b-980b-b40172848fc5;Калинин Милен Никифоровна;Калинин;Милен;Никифоровна
a0d957da-8273-4b6b-a809-83cd18b05441;Захаров Роман Никифоровна;Захаров;Роман;Никифоровна
570205d2-5387-4c51-a6b4-95e4c795151a;Беляев С. Я.;Беляев;Савватий;Якубович
a1a3fcad-c717-403b-b0bc-fd86de1cfb7f;Горбунова А. А.;Гцрбунова;Анисим;Адамович
7d4f9761-1cca-44fb-895c-c6d62fd17102;ИП Доронин Т.Д.;Доронин;Терентий;Денисович
9d7af95c-b3bd-40f9-ba7e-6cffc6b0feed;ИП Федотова С.А.;Федотова;Сократ;Архипович
79ddc5ae-10f1-4a06-ba74-c540788f1aa4;Кондратьева Т. А.;Кондратьева;Таисия;Аркадьевна
027e7b4e-7ac3-48d1-8dae-2c6d138ce3a9;Богданова Евфросиния Леонидовна;Богданова;Евфросиния;Леонидовна
103b7985-a5e2-45b0-b2af-98b0aeb6ca4e;Дементьева Леонтий Венедиктович;Дементьева;Леонтий;Венедиктович
5ea5976e-6b9c-4fae-9c2a-c37f64597dd3;Григорьев Регина Александровна;Григорьев;Регина;Александровна
e7dcc4bb-a3e6-4c54-8146-fb1cc3861ac7;Гусева Гостомысл Валентиновна;Гусева;Гостомысл;Валентибовна
86af4453-36e5-46ce-aaf5-2c3316b9c80c;ИП Савин Т.В.;Савин;Татьяна;Васильевна
4facdd5f-8854-45a5-b08f-70acb9971a0d;ИП Зимина Л.Я.;Зимина;Леонтий;Яковлевич
be11642f-1548-43a1-9cc3-aca3b6f39d89;Савина Эдуард Владимировна;Савина;Эдуард;Владимировна
dc92caf4-e203-4eb4-bfeb-11200cfdd4ff;ИП Петрова А.Л.;Петрова;Аполлон;Леонидовна
43350854-8fcd-4ee3-af76-97af32cf8fc9;Ершова Герман Елисеевич;Ершова;Герман;Елисеевич
6648e526-9dbf-472c-b119-60cc5b7ed504;Агафонов В. е.;Агафонов;Владимир;Рудольфовна
06789a06-6cdd-4966-b8f7-c7afeda8ed63;Селезнева Т. К.;Селезнева;Терентий;Кирилловна
c9ac2ddb-e9c1-4a3f-ae68-ec58ec31a9b0;ИП Богданова Ф.И.;Богданова;Филарет;Иосипович
1d69591e-4a4f-45e8-b085-b73d0f5618f6;ИП Богданова Ф.И.;Богданова;Филарет;Иосипович
3b46bd72-45b0-456f-8d4b-fa80a369f0e3;Васильев Роман Львовна;Васильев;Роман;Львовна
bd078a96-0d8a-4729-be64-217f3566dbe3;Васильев Роман Львовна;Васильев;Роман;Львовна
541886e6-ccf0-4abc-9227-59c3e350bab9;ИП Мухин В.А.;Мухин;Валерия;Аркадьевна
c0ca394f-e89a-4faa-be66-7e16512935b8;Григорьев Ерофей Робертовна;Григорьев;Ерофей;Робертовна
da88fba9-f441-49fd-8925-816ce181e76e;Кулакова Ксения Львовна;Кулакова;Ксения;Львовна
4f5dcdad-081f-489e-b90d-18bcd7e8834a;ИП Гурьева Х.й.;Гурьева;Харлампий;Архиповна
84f18b7c-00ae-4592-bdf1-bac731a25c0c;Устинов Родион Павловна;Устинов;Родион;Павловна
a19c3366-8070-4e64-812b-223638bf9946;Комиссарова Софрон Артёмщвич;Комиссарова;Софрон;Артёмович
3932885e-a58c-4f70-9f37-e876a8fc16cf;Дементьева М. Т.;Дементьева;Макар;Трофимович
8894e740-97d6-42a3-8d90-31cc137d8c0e;Попов Юлий Антонович;Попов;Юлий;Антонович
f0dd41ed-e6e1-4a07-89cb-408e16d65b27;Попов Юлий Антонович;Попов;Юлий;Антонович
563b1a89-c746-431d-a7fc-71ad6462209a;Алексеева Авдей Тарасович;Алексеева;Авдей;Тарасович
a82d79bb-53f6-4cbf-bff8-852f089cebae;Тихонова рлия Тимофеевна;Тихонова;Юлия;Тимофеевна
e95a14ba-1d63-4d21-9692-b3d67f0214f5;Аксенов Людмила Августович;Аксенов;Людмила;Августович
74486e59-a895-4d72-a5e7-124b21101f8b;Миронов Павел Львовна;Миронов;Павел;Львовна
74c5ec35-31d8-4a9e-8897-87f21e8c7169;Доронин Татьяна Ааронович;Доронин;Татьяна;Ааронович
9e4f4b7d-b444-4e87-81de-3c900a59bf39;Доронин Феврония Федоровна;Доронин;Феврония;Федоровна
ae4c4b36-c876-4ed8-833f-34c2b46a3550;Громова Лазарь Святославовна;Громова;Лазарь;Святославовна
d0da90db-d310-4f66-9263-e2eb49dd3d88;Громова Лазарь Святославовна;Громова;Лазарь;Святославовна
a822ab05-f73f-490a-b79a-84634ab1c662;Агафонов Р. В.;Агафонов;Роман;Вячеславовна
427bad23-d9c8-4701-ada1-38ab6b80b9e6;ИП Беляев А.А.;Беляев;Алевтина;Анатофьевич
e8483243-f95e-4de7-a5b2-16a574147660;ИП Гусев Ю.В.;Гусев;Ювеналий;Власович
9027826f-cbfa-4178-b3f3-a1cad1c00c64;Блинов Анжела Робертовна;Блинов;Анжела;Робертовна
520d2026-34d8-45f1-b3f4-d7f5e52996d5;Королева Эдуард Юльевич;Королева;Эдуард;Юльевич
a14ca8df-6ff9-4a43-9d4b-4ae6b0b6df69;ИП Маслов Ф.Ю.;Маслов;Филарет;Юльевич
0bfa6237-8192-4a6f-8412-39ae8c3f8a1a;ИП Карпов А.А.;Карпов;Анжела;Аксёнович
3ab78547-f564-4df3-b9e2-4a5be3e88082;Ширяев Агап Леонидовна;Ширяев;Агап;Леонидовна
e924edd5-95ce-46e6-bd5f-e6b0917c1d15;Ширяев Агап Леонидовна;Ширяев;Агап;Леонидовна
14d313b5-0ac9-4472-ac0b-9721b234012e;Беспалов Ю. Ф.;Беспалов;Юлия;Фёдорович
5d239fbf-6e1e-4997-902e-2b9514d1c990;Беспалов Ю. Ф.;Беспалов;Юлия;Фёдорович
2c5ccad9-f3e8-44d3-bec2-29732172898d;ЩербаковцК. Л.;Щербаков;Капитон;Львовна
3d13bbd3-2f9d-4365-9f13-5b7670cab320;Андреева Наина Натановна;Андтеева;Наина;Натановна
99de6a43-6c0d-4783-8de1-b2121b0d5d0b;ИП Ершова С.Е.;Ершовш;Самуил;Ефремович
08e28139-da21-4a86-aa07-70b29dddcf5c;Сазонова Прокофий Робертовна;Сазонова;Прокофий;Робертовна
e3d7f7b2-0c27-4aa2-948d-344899634866;Кабанова Евгения Святославовна;Кабанова;Евгения;Святославовна
9df81480-5df9-4773-a8c6-16b7009ea598;Савина Мстислав Сергеевна;Савина;Мстислав;Сергеевна
785f781a-7910-478c-a68a-cdcaee95f9f2;Тихонива О. А.;Тихонова;Ольга;Архипович
c6d18c11-d5df-4cb8-a0d8-15d0771fa002;Ефремова Всемил Богдановна;Ефремова;Всемил;Богдановна
287be76f-4940-4052-9b7a-894809dd6129;Савин Мир Владимировна;Савин;Мир;Владимировна
ba58567e-94a5-4e37-9d6d-e2c14c4cbceb;Маслов Гостомысл Леонидовна;Маслов;Гостомысл;Леонидовна
d2c0cdec-fde7-4381-a205-eb96ebc711c4;Фадеев Л. Т.;Фадеев;Леонтий;Тарасович
8ee9e943-4224-4717-80ae-cce621579398;Лихачев Панфил Викторович;Лихачев;Панфил;Викторович
214e5312-d057-4a88-a4ee-63333c7095a5;Жданова Ф. Д.;Жданова;Фортунат;Демьянович
eb489f93-2edb-4a4d-a363-68d9b8b838eb;Горбачев Серафим Артёмович;Горбачев;Серафим;Артёмович
c202c828-dd1b-4870-91aa-b4dcbd5e14de;Галкин Азарий Тарасович;Гфлкин;Азарий;Тарасович
8c6941c1-c1cd-47ff-a120-72b4cad4de5a;Маслов Лазарь Адамович;Мбслов;Лазауь;Адамович
333b98b7-e714-4aa4-9a57-a89a82d85c2e;Лебедева Лазарь Кирилловна;Лебедева;Лазарь;Кирилловна
