guid;full_name;last_name;first_name;patronymic;was_fixed
7fd0bc17-3ec8-405d-b369-59736972c205;Шашков С. Ю.;Шашков;Софрон;Юлианович;NO
3bb9f8e5-54e5-4b2a-9e25-27bd64dc40d5;Бобылева А. П.;Бобылева;Азарий;Павловна;NO
441c700f-d391-4367-ab12-f4913b119007;Кабанов Геннадий Сергеевна;Кабанов;Геннадий;Сергеевна;NO
b293389c-2a8c-492b-9dac-ba2ade21a66b;ИП Игнатова М.А.;Игнатова;Мир;Анисимович;NO
5c175301-7514-448c-a573-fd7231ceb0d8;Зыков Таисия Вилорович;Зыков;Таисия;Вилорович;NO
5c2541d0-e502-4e30-9667-16c732db6f14;ИП Кузьмин Э.И.;Кузьмин;Эдуард;Иосипович;NO
8943f222-70a6-4750-afa9-adb59b4730e1;Гусев Мир Артемьевич;Гусев;Мир;Артемьевич;NO
eaf408ef-6926-44cc-ab46-0d03218d64c5;Блинов Вышеслав Анатольевич;Боинов;Вышеслав;Анатольевич;NO
43623a74-5456-4bac-b5e9-9dccb050a09f;Гущина Г. Р.;Гущина;Григорий;Рудольфовна;NO
d5824feb-96d8-4d67-b1f3-d4a1089af9a0;Пестова Фока Сергеевна;Пестова;Фока;Сергеевна;NO
ee92e297-9928-417a-a2b4-7afb564fc9e2;ИП Пахомов Б.Т.;Пахомов;Болеслав;Тарасович;NO
f6af49f0-51bb-4010-b538-7d1d7cc4d9f5;Орлов Кир Антипович;Орлов;Кир;Антипович;NO
0f5c2eab-533b-4581-8bbe-ed672f69bc51;Попов Радислав Архиповна;Попов;Радислав;Архиповна;NO
1a9524ee-1125-40bf-958f-50c73cb0e965;Волкова Ермолай Артурович;Волкова;Ермолай;Артурович;NO
68ec7ad7-becc-4dc5-849f-b4ac6a5123d0;ИП Калинин Р.В.;Калинин;Радислав;Валентиновна;NO
440143fd-9325-4a15-b571-69ab42fe113a;Зайцев П. В.;Зайцев;Прокофий;Васильевна;NO
8cab3463-6c4a-42b1-8dab-f800494c7221;Зайцев П. В.;Зайцев;Прокофий;Васильевна;NO
ba70c6ad-5de9-45f7-a248-bbe3febe9368;Блинов М. В.;Блинов;Мстислав;Валериевна;NO
91a0afc7-d293-4232-a2a8-41ee49374e64;Хохлов Ермолай Захарьевич;Хохлов;Ермщлай;Захарьевич;NO
a9438029-6565-44a9-9820-a2d55c372631;Мухин Таисия Рубеновна;Мухин;Таисия;Рубеновна;NO
f210cdd1-155e-4b0f-a0dd-55da62e4ea76;ИП Жданова Ф.В.;Жданова;Фома;Викторович;NO
83ec6b70-d00b-47ef-a8ca-3b53c5db739f;Рожкова Фортунат Яковлевич;Рожкова;Фортунат;Яковлевич;NO
07e265cf-55dc-433a-a985-828212488fdb;Устинов Ювеналий Васильевна;Устинов;Ювеналий;Васильевна;NO
d998388b-c043-4ba8-90eb-769304f4c30e;Федотова Олимпиада Арсеньевич;Федотова;Олимпиада;Арсеньевич;NO
ad40a1bc-2423-40c2-ac50-4dd346ab39d4;Кулагина Ермолай Рубеновна;Кулагина;Ермолай;Рубеновна;NO
3ea6f887-e149-4b08-9644-5c859d07661b;Тимофеев Гостомысл Львовна;Тимофеев;Гостомысл;Львовна;NO
3c4f7906-e034-4fba-9c82-0c570fd0e75b;Шубин Творимир Демьянович;Шубин;Творимир;Демьянович;NO
b98b5062-1cd6-40af-8f93-f99be1b170f6;ИП Лихачев В.Г.;Лихачев;Вацлаам;Георгиевич;NO
051f328f-46df-4f1f-8181-3a3e778e4439;Дементьева Харлампий Демьянович;Дементьева;ларлампий;Демьянович;NO
23ee22af-0957-4ffa-bae7-45a4b723cddb;ИП Стрелков Р.А.;Стрелков;Родион;Архипович;NO
a4c1c170-da86-41b8-8f31-84d40d8a17ff;ИП Стрелков Р.А.;Стрелков;Родион;Архипович;NO
4921d5f1-0e23-445d-ac94-0063eeb508fc;Федосеев Ермолай Иосипович;Федосеев;Ермофай;Иосипович;NO
98b2b684-5c9c-432a-83c9-a605397e29c8;Гусев Регина Михайловна;Гусев;Регина;Михайловна;NO
946492ea-7048-484d-82f9-eb75239b88a5;Артемьев Фома Вячеславовна;Артемьев;Фома;Вячеславовна;NO
73be20f6-09d1-4807-85d2-283e0b06104e;Богданова Валерия Артёмович;Богданова;Валерия;Артёмович;NO
f818f20c-47b2-475c-8ba1-1aeabb37ccfe;Лихачева Марк Рубеновна;Лихачева;Марк;Рубеновна;NO
067e23e5-c906-4f0c-a8c1-8517cee9e055;Пахомов Варлаам Изотович;Пахомов;Варлаам;Изотович;NO
238a6afc-0038-4e3b-87b1-f0e6b7038888;ИП Беспалов А.Л.;Беспалов;Анжела;Леонидовна;NO
543c6e7e-036c-45a5-99f4-f49e0f9b1748;ИП Цветков Е.А.;Цветков;Ефим;Аксёнович;NO
b8c0d26f-1190-49ed-86a2-9143c60a6f4f;Игнатова Валерия Яковлевич;Игнатова;Валерия;Яковлевич;NO
53aecbb8-273a-4ce9-9910-856563231c87;ИП Горбачев Р.Ю.;Горбачев;Рюрик;Юльевна;NO
df2dff6a-28d3-493b-921f-c4c22c22a20f;Ефремова Антип Никифоровна;Ефремова;Антип;Никифоровна;NO
b5ea6428-2f1d-4d43-adf7-8ff37fe35c6f;Сазонова Регина Яковлевич;Сазонова;Регина;Яковлевич;NO
b536b05f-ae92-46ca-ae9c-49bce22c344b;Федотова Самуил Леоновна;Федотова;Самуил;Леоновна;YES
165b8ac3-e937-4247-8ac7-82c6aed54841;Русакова А. Э.;Русакова;Аверьян;Эдгардович;NO
53d5eeee-0235-4dd6-b784-3ed4b5d2dff6;Фадеев Мечислав Жанович;Фадеев;Мечислав;Жанович;NO
684c53c3-2394-4063-bf47-c9c8004b6b35;Наумова Т. Л.;Наумова;Таисия;Леиновна;NO
078c9697-ff2e-48a6-afa6-b531bf8a2704;Лихачева Евлампий Денисович;Лихачева;Евлампий;Денисович;NO
49cb2244-73fc-4f58-abd9-7c5ce530955e;ИПкБеляев А.Р.;Беляев;Анисим;Рудольфовна;NO
c08d21b2-21ca-4a86-8e1b-a6bdd2ff4c62;Попов Натан Вилорович;Попов;Натан;Вилорович;NO
38e3ac7a-ab2b-4919-bb92-5a9542932539;Громов Ф. Э.;Громов;Фома;Эдгардович;NO
92fecce0-edb5-4dad-88cd-0816782950b9;Васильев Герман Аксёнович;Васильев;Герман;Аксёнович;NO
d796a8b4-d960-4680-ae10-56b16925219b;Игнатова Ю. Т.;Игнатова;Юлия;Тихонович;NO
fdd06e30-7e80-47df-9bd6-03546bf08474;Стрелков Евдоким Анисимович;Стрелков;Евдоким;Анисимович;NO
c12a1aaa-6e3b-4768-ace0-505484e23abf;Баранова Севастьян Александровна;Баранова;Севастьян;Александровна;NO
2c5c008f-6ef7-4407-9e4c-918f5568f7c4;Цветков В. х.;Цветков;Вышеслав;Давидович;NO
43f4b49e-428d-45d1-a67b-4c3d7770359c;Горбачев Юлиан Аркадьевна;Горбачев;Юлиан;Аркадьевна;NO
315dd5ef-1009-4da5-9417-1feac8825a37;Агафонов Любовь Аркадьевна;Агафонов;Любовь;Аркадьевна;NO
43f12cad-1e88-4127-9961-ab216b18ace9;Титов Евфросиния Натановна;Титов;Евфросиния;йатановна;NO
854caa81-03ce-421b-887b-0e6428dca327;Миронов С. Н.;Миронов;София;Никифоровна;NO
72fb5cdc-256c-4ed6-9e35-a754cc173b7e;Никонова Ольга Валериевна;Никонова;Ольга;Валериевна;NO
35b7cdcb-98c8-4974-9b94-65b5d6f28b10;ИП Алексеева Ю.Ж.;Алексеева;Юлий;Жанович;NO
7c9e0fbb-e0df-4922-a1b3-066f01ce346d;Васильев О. С.;Васильев;Ольга;Святославовна;NO
a10a8aff-6096-4b21-9e56-cf77cd4c5d1e;Корнилова Т. В.;Корнилова;Творимир;Вячеславовна;NO
daea8808-9473-4b5d-b2e5-62d661baeafe;Андреева Н. И.;Андреева;Никифор;Иосипович;NO
b3900ec0-a72e-4b71-9579-5b4b85dc30b6;Федотова Олимпиада Давидович;Федотова;Олимпиада;Давидович;NO
465f0832-e873-4329-a1f7-5f6505920f8f;Наумова Ульяна Андреевич;Наумова;Ульяна;Андреевич;NO
a6d92a47-5ed7-4d31-89dc-ede8cf3871a9;Кондратьева В. А.;Кондратьева;Валерия;Адамович;NO
c393f26a-6578-4003-b33d-13355118fa4b;Гусев Ольга Гаврилович;Гуоев;Ольга;Гаврилович;NO
eda22537-d519-4dc7-a24e-23e5f631a8f9;ИП Дьячков Г.В.;Дьячков;Геннадий;Власович;NO
0db5283b-f0ce-4dac-b8fd-e0460208b078;ИП Дьячков Г.В.;Дьячков;Геннадий;Власович;NO
d7e799ba-413a-44df-962e-b56edca071ee;Матвеев Евфросиния Феликсович;Матвеев;Евфросиния;Феликсович;NO
cb6c1982-a689-42eb-9925-bf8e179c8ed3;Тимофеев Гостомысл Леонидовна;Тимофеев;Гостомысл;Леонидовна;NO
21a470b1-13e2-4aaa-bc0d-65abfeeafa79;Ершова Гостомысл Абрамович;Ершова;Гостомысл;Абрамович;NO
211fe9a4-9d66-479c-b62c-71726ad61c12;Корнилова Фома Аркадьевна;Корнилова;Фома;Аркадьевна;NO
d6571eca-f2c7-45d5-a157-b9008fa927f8;Доронин Рр Ф.;Доронин;Родион;Филипповна;NO
1780aa50-b34e-48d7-a50c-5e5774c722cb;Доронин Рр Ф.;Доронин;Родион;Филипповна;NO
470a5a2a-8fe2-4ec1-a8e5-8a1a0c43d4e5;Жданова К. В.;Жданова;Капитон;Вадимовна;NO
904112f4-6e3d-4388-b7de-4d405030acf8;Блинов Леонтий Евсеевич;Блинов;Леонтий;Евсеевич;NO
66d787c6-1ef8-4701-a421-dc9b351b10b3;Гришин Любовь Андреевич;Гришин;Любовь;Андреевич;NO
54f0b53f-3318-40e6-8e0b-081fcee515ea;Игнатова Севастьян Вячеславовна;Игнатова;Севастьян;Вячеславовна;NO
103b5495-2259-47b4-817a-c8964ccd499d;Никонова Лазарь Евсеевич;Никонова;Лазарь;Евсеевич;NO
8f64efe5-895f-4eeb-a29f-8906943d32ab;Кабанова Аристарх Матвеевич;Кабанова;Аристарх;Матвеевич;NO
8020a0c8-027a-4e91-bd90-46984793eb00;Кабанова Аристарх Матвеевич;Кабанова;Аристарх;Матвеевич;NO
20715b5d-c706-47cd-b17a-97364f9b9725;Шашков Савватий Абрамович;Шашков;Савватий;Абрамович;NO
870cdfda-1ea9-47e9-a1c1-2f2cb3c24fb7;Яковлев Валерия Власович;Яковлев;Валерия;Власович;NO
4af8ed26-3985-4c78-b18a-cf57ea4b8e88;Волкова З. Д.;Волкова;Захар;Демьянович;NO
e39e2ec8-39ef-4813-8be0-dd0f4edeb74c;Тимофеев Роман Евстигнеевич;Тимофеев;Роман;Евстигнеевич;NO
11cba3c4-9544-4ba6-91e0-57bfea493845;ИП Доронин Е.С.;Доронин;Евгения;Сергеевна;NO
24ab1cb7-ff19-4fbe-a33b-20766f0b406f;Медведев Самуил Рудольфовна;Медведев;Самуил;Рудольфовна;NO
b49e0782-318f-4ea5-8feb-0bac8366c931;Жданова Григорий Евсеевич;Жданова;уригорий;Евсеевич;NO
d2650ace-3406-43b5-a8b7-3dcf94e5b184;Кулакова Е. М.;Кулакова;Евгения;Матвеевич;NO
9a76588a-e1db-4cfe-a9e1-8fbd1cd43b9e;Гришин Харлампий Викторович;Гришин;Харлампий;Викторович;NO
a82bda9e-3239-4b20-b5b8-c9db7cf8c53d;Громова Эдуард Давидович;Громова;Эдуард;Давидович;NO
2ff82765-b0e9-4c99-9da5-9165c3e6775e;Орлов Роман Евстигнеевич;Орлов;Роман;Евстигнеевич;NO
d60b2332-3853-4384-ad1c-aed8e44b9e8c;Ширяев Святослав Фёдорович;Ширяев;Святослпв;Фёдорович;NO
67553a4f-bcfa-4f08-b00f-3777f2366556;ИП Королева Э.А.;Королева;Эмсануил;Артурович;NO
42b9045c-107c-4922-99bc-0e3a7bbc8aad;Комиссарова Савватий Вилорович;Комиссарова;Савватий;Вилорович;NO
65e9a772-f623-4a68-a311-f5924bb0cc27;Ковалева Мир Вячеславовна;Ковалева;Мир;Вячеславовна;NO
9b5bbb74-b919-4a83-a1db-fb6cb2fc351b;Игнатова Прокофий Львовна;Игнатова;Прокофий;Львовна;NO
0aaeac71-406a-49a7-821a-b7a19b340687;Аксенов Евграф Александровна;Аксенов;Евграф;Александровна;NO
0d27a425-86d8-4530-b2be-008cc9fa515f;Корнилова Евгения Эдгардович;Корнилова;Евгения;Эдгардович;NO
01694c6b-2366-45cb-9ae1-f1b9ef20c860;Титов Панфил Фёдорович;Титов;Панфил;Фёдорович;NO
9d7ce26f-cb12-49b1-8334-39d29128ec21;ИП Гурьева Р.Э.;Гурьева;Роман;Эдгардович;NO
59cfddf4-94c6-4cc0-9cff-07d0a265d7ab;Яковлев Евфросиния Михайловна;Яковлев;Евфросиния;Михайловна;NO
a12adbdb-2365-4113-a481-35b4c8a76a0c;Давыдов Антип Александровна;Давыдов;Антип;Александровна;NO
1755a463-1fb1-4c0c-a83a-8c9a5cf07b5d;Васильев Владимир Сергеевна;Васильев;Владимир;Сергеевна;YES
9206918e-e99e-4081-a3bf-989a9de182f8;Агафонов Юлиан Вячеславовна;Агафонов;Юлиан;Вячеславовна;NO
2cb8fe28-7ef7-4f52-9ff6-ef3c8f31c8b1;Шаров Ефим Павловна;Шаров;Ефим;Павловна;NO
e73ad37d-8c5b-40cb-9040-cf45c6c9e4d3;ИП Дьячков А.Б.;Дьячков;Азарий;Богдановна;NO
3055058b-f453-4d82-97ee-9c7657d85828;Богданова Ермолай Абрамович;Богданова;Ермолай;Абрамович;NO
5aed25e2-4efa-4862-8883-012f29146df4;ИП Орлов Л.И.;Орлов;Леонтий;Изотович;NO
68ccf127-a500-41d2-9dfb-2309d925b443;Алексеева К. Х.;Алексеева;Ксения;Харлампович;NO
ab7f9986-2ebe-4f00-a8f1-cf18ae1e8a8e;ИП Гурьева Л.Ю.;Гурьева;Любовь;Юльевич;NO
38e32f08-0f3c-4ae1-af58-bcc7cf048411;Пахомов Леонтий Игнатович;Пахомов;Леонтий;Игнатович;NO
431b6f08-4608-447b-ba68-032305a6c000;Корнилова Л. И.;Корнилова;Лучезар;Измаилович;NO
f8289392-4c54-463a-b8d1-d9515a3150ae;Лихачева Юлия Архиповна;Лихачева;Юлиж;Архиповна;NO
d14932fc-2dfe-4997-b9b7-6a74cbab2bda;Кузьмин Л. А.;Кузьмин;Людмила;Антонович;NO
52975329-d0fc-4853-b89e-6a2bebd7a893;Пахомов Фока Леонидовна;Пахомов;Фока;Леонидовна;NO
195906fc-2df7-496c-82e9-52d10bb8138d;Быкова С. И.;Быкова;София;Иосипович;NO
3ed175fb-53ab-49fb-bfad-c524e9bb74fc;Доронин Кир Измаилович;Доронин;Кир;Измаилович;NO
261b7233-ee7b-40d5-9b3d-40e9ee02f490;ИП Цветков Р.Ф.;Цветков;Радислав;Федоровна;NO
a70a9f45-e367-4b74-aa2c-064d30250a91;Гришин Н. Н.;Гришин;Никандр;Никифоровна;NO
f7b94bc6-3705-44ab-843d-bf6516120b18;Блинов Капитон Изотович;Блинов;Капитон;Изотович;NO
50fe48ab-c045-4337-b9c3-7614b0a3dddf;Галкин Аполлон Валентиновна;Галкин;Аполлон;Валентиновна;NO
d90d84a9-be3c-4592-870e-d59a75bea35d;ИП Васильев А.В.;Васильев;Азариф;Васильевна;NO
9686fae6-c39e-4f48-be39-d9a696da6c80;Стрелков С. А.;Стрелков;Святослав;Артурович;NO
06f2519c-4721-49d0-9697-cabfbdbaa0fc;Устинов Севастьян Арсеньевич;Устинов;ревастьян;Арсеньевич;NO
76a2f312-79c0-403a-a932-b07c3ac3989c;Алексеева Таисия Елисеевич;Алексеева;Таисия;Елисеевич;NO
fe138a29-13ba-441f-b3a3-b8b31b7997ab;Богданова Регина Аксёнович;Богданова;Регина;Аксёнович;NO
c5c907d3-e548-463b-b41e-a3befe34f9be;ИП Фролов О.А.;Фролов;Онуфрий;Абрамович;NO
97b03c6c-78d5-41fa-b5d4-f408d3f2d19d;Веселов Таисия Рудольфовна;Веселох;Таисия;Рудольфовна;NO
36f46719-944e-4e1b-90b1-25a8c4265620;Федоров Кир Иосипович;Федоров;Кир;Иосипович;NO
b50ac49d-6e86-4403-ba93-634ab9316dd6;ИП Миронов Л.И.;Миронев;Людмила;Иосипович;NO
b7eae5f3-b4fe-47e5-aad3-23a21bc97608;Беспалов Евграф Ефимьевич;Беспалов;Евграф;Ефимьевич;NO
88cadeca-573a-4472-a46e-cf55744cc5b9;Агафонов П. В.;Агафонов;Панфил;Вадимовна;NO
cc0aa89d-5afb-4a70-8a3d-ae32a69baa4b;Белякова Фома Артемьевич;Белякова;Фома;пртемьевич;NO
5a981dde-d56b-4a61-a673-1145a9c1c002;ИП Тимофеев О.И.;Тимофеев;Ольга;Изотович;NO
7729e7f6-44af-4053-b374-94d165569ab8;Медведев К. И.;Медведев;Кир;Иларионович;NO
9716bbfb-8e9a-4c61-a108-dca4530c460e;Матвеев Б. А.;Матвеев;Бажен;Аркадьевна;NO
efa13834-81fc-4099-a7b0-6ed186aea099;Фадеев Регина Богдановна;Фадеев;Регина;Богдановна;NO
37240ae1-3a9d-4a72-a173-fa4ec0603f28;ИП Пахомов А.Л.;Пахомов;Аверхий;Леоновна;NO
3fa6b39c-d07c-4c30-8411-5d70bbed22b6;ИП Пахомов А.Л.;Пахомов;Аверхий;Леоновна;NO
10b7e1e4-cba2-4210-97b5-9f4abe367f17;Пахомов Милен Юльевна;Пахомов;Милен;Юльевна;NO
f20844f3-be2f-4b57-8c10-193cb7b5ac1f;Николаева А. К.;Николаева;Аполлон;Кирилловна;NO
31366948-d65f-43c8-8c0f-4510db94fd3a;Баранова Леонтий Тимофеевна;Баранова;Леонтий;Тимофеевна;NO
1d43cf29-c14f-47cf-b370-a8155d004e2b;ИП Ефремова Ю.Р.;Ефремова;Ювеналий;Рудольфовна;NO
f4254093-b681-4694-8777-58268d15070a;Хохлов Юлия Евсеевич;Хохлов;Юлия;Евсеевич;NO
c1ad9d7e-3a63-4d9a-8f4a-f74e9b65bd08;Фадеев Роман Эдгардович;Фадеев;номан;Эдгардович;NO
c8e9d144-f4e6-49aa-a8bb-e69ca52ba64e;Андреева Валерия Юльевич;Андреева;Валерия;Юльевич;NO
c05a660b-9aeb-440b-bc93-ad97ddb40406;Миронов Е. В.;Миронов;Евдоким;Васильевна;NO
271f359e-b4aa-407c-a16e-57b0745bdba6;Горбачев Бажен Вячеславовна;Горбачев;Бажен;Вячеславовна;NO
8967dc32-dca4-4c45-ba3e-aa776680aa57;ИП Жукова К.Л.;Жукова;Капитон;Леоновна;NO
fc5b058c-8894-4cca-a967-de03d32d96c3;ИП Русакова Г.А.;Русакова;Герман;Андреевич;NO
70999f6b-52a9-4f65-a2bb-e06993380c03;Беляев Ольга Измаилович;Беляев;Ольга;Измаилович;YES
02fe9b21-aa6e-436a-a427-ff9aa0a73886;Баранова Е. А.;Баранова;Ефим;Аксёнович;NO
be4e926e-a6b4-41d8-a8c2-4b368460dbeb;Корнилова В. А.;Корнилова;Всемил;Алексеевна;NO
f010e8b9-44e5-4c91-be3f-721d2b0c3bb5;Петрова Рюрик Ааронович;Петрова;Рюрик;Ааронович;NO
dc74ff8f-3c22-48bd-b244-9e1a11a8c17a;ИП Горбунова Е.А.;Горбунова;Евграф;Архипович;NO
3b56bc5e-4370-4589-a19f-96a072bc8d19;ИП Рожкова А.В.;Комиссарова;Фока;Игнатович;NO
bd2d126a-d30f-4063-ab12-6828e878e835;ИП Рожкова А.В.;Рожкова;Антип;Вилорович;NO
ef8b54ab-6345-4764-8fb8-ae97879e9113;Андреева Татьяна Константиновна;Аадреева;Татьяна;Константиновна;NO
6024d416-a752-4293-93aa-334e6a7d153c;Андреева Татьяна Константиновна;Аадреева;Татьяна;Константиновна;NO
9182e8e9-14ee-4d0c-b565-4f18409e7184;Григорьев Евграф Тарасович;Григорьев;Евграф;Тарасович;NO
a0f20d05-edc2-46a3-8fe2-efa4243d0989;ИП Гришин Э.Р.;Гришин;Эммануил;Робертовна;NO
1a867402-dd16-4e43-8e0a-6b6bf6c2e573;Ершова Мстислав Артёмович;Ершова;Мхтислав;Артёмович;NO
533105bf-5518-433a-bf0e-d7e646a8715f;ИП Галкин П.Г.;Галкин;Павел;Георгиевич;NO
c80d8aee-f535-4e2a-ba4d-c0bbaa557255;Титов Аверкий Арсеньевич;Титов;Аверкий;Арсеньевич;NO
5abffa6b-0783-4ab4-9bc6-8b79a9765604;ИП Савин К.Э.;Савин;Капитон;Эдгардович;NO
e6e09625-c839-439b-96b6-6c7987410a2d;ИП Савин К.Э.;Савин;Капитон;Эдгардович;NO
b6ee687a-440b-480f-94d7-75e0ef1848d9;Игнатова Натан Демьянович;Игнатова;Натан;Демьянович;NO
02398b6b-4c91-4db7-9fb9-4cb408822d1e;Ефремова Евграф Демьянович;Ефремова;Евграф;Демьянович;YES
c931d4aa-9a82-4331-bf07-89829fcd61e7;Комиссарова Моисей Ефимьевич;Комиссарова;Моисей;Ефимьевич;NO
c66c0383-e29a-4263-869b-8e92748c9e20;Ершова Олимпиада Ааронович;Ершова;Олимпиада;Ааронович;NO
59d97066-1423-4ba8-b729-c04856bd1dee;Громова Алевтина Юльевич;Громова;Алевтина;Юльевич;NO
67a4e31c-5d71-46b2-bc8a-a539c784c619;Устинов Б. А.;Устинов;Болеслав;Алексеевна;NO
2080bdfe-f188-49c6-bc17-a74d93ca4906;ИП Гурьева Ф.Р.;Гурьева;Февронид;Робертовна;NO
6f44f4d2-0e27-4e90-900e-1ae34d394577;Кулагина Кузьма Васильевна;Кулагина;Кузьма;Васильевна;NO
284e5e91-982c-4f41-aa62-f2085b3586b4;Васильев Анжела Вячеславовна;Васильев;Анжела;Вячеславовна;NO
25cc5e14-3155-48a1-80f1-ba05e0adbc19;Ширяев А. А.;Ширяев;Азарий;Ааронович;NO
f9452b07-d11b-4443-b55e-6fd472a1935c;Громов Бажен Романовна;Громов;Бажен;Романовна;NO
c093a968-fa22-4ee1-a0d7-5f9fe2113c39;ИП Васильев Э.А.;Васильев;Эммануил;Алексеевна;NO
6391aab4-5165-459b-8e59-6c2590abedbe;Шубин Вышеслав Федоровна;Шубин;Вышеслав;Федоровна;NO
6625e177-3adb-4f59-b45f-2abcaf2a36de;Горбунова Н. Ж.;Горбунова;Натан;Жанович;NO
a10a66f8-8094-4046-9b61-d621a4ffd422;ИП Артемьев З.П.;Артемьев;Захар;Павловна;NO
4747d31c-70ac-452a-bf6c-653720288f4f;ИП Кондратьева Ю.Г.;Кондратьева;Ювеналий;Георгиевич;NO
6d05e4e2-a725-4c17-ba20-4d8c59e17110;Жукова Григорий Иосипович;Жукова;Григорий;Иосипович;NO
981fbbc3-4adf-4af6-b400-c427d4d4e23f;Васильев Анжела Алексеевна;Васильев;Анжела;Алексеевна;NO
c08b394c-2d32-4b00-98d3-b80e7e81aa49;Мясников Варлаам Абрамович;Мясников;Варлаам;Абрамович;NO
c7ed20e7-3d5b-412f-9f6c-18302aa57bb9;Аксенов Захар Елисеевич;Аксенов;Захар;Елисеевич;NO
21e03974-6a5b-4bc8-9c6f-e080b76df717;Орлов Фрол Арсеньевич;Орлов;Фрол;Арсеньевич;NO
8a7d6c24-bf47-4567-a927-f06e334bce95;Захаров А. В.;Захаров;Анисим;Валериевна;NO
9ad5bd99-2217-4ed4-aba9-d588203b4056;Горбачев Родион Игнатович;Горбачев;Родион;Игнатович;NO
e76688f9-db9f-4b94-a968-4be00ababf85;Дементьева Анисим Артемьевич;Дементьева;Анисим;Артемьевич;NO
f3770e05-c6d1-47e2-b3da-07c96f498f81;Гусева Евфросиния Антипович;Гусева;Евфросиния;Антипйвич;NO
30319a68-39dd-4e69-9bdf-409daf9db304;Гришин Бажен Андреевич;Грпшин;Бажен;Андреевич;NO
348b3540-bfbc-4c0e-b336-bc9179e4f38f;Лихачев Евгения Иларионович;Лихачев;Евгения;Иларионович;NO
ce708b10-cfc1-42e0-8b9b-cb589e25de98;Дементьева Мстислав Адамович;Дементьева;Мстислав;Адамович;NO
4e14faca-8596-4f14-8604-1c717db99c98;Белякова Никандр Иосипович;Белякова;Никандр;Иосипович;NO
1f86dd16-55ca-4f05-9445-1cd6d5de1d89;Макаров Святослав Августович;Макаров;Святослав;Августович;NO
7cdb063f-15a5-4de5-835f-5130c358e66e;Рожкова Авдей Антипович;Рожкова;Авдей;Антипович;NO
6d62682b-9a70-4fd5-a322-c279eadb9d39;Захаров Роман Эдгардович;Захаров;Роман;Эдгардович;NO
9d345dd6-7c12-43fa-8c32-c4d39bc9a463;Матвеев Софрон Евсеевич;Матвеев;Софрон;Евсеевич;NO
14bbe9f2-496c-4d40-b81e-33c3ab34a7a0;ИП Комиссарова Э.Ф.;Комиссарова;Эдуард;Фадеевич;NO
b29310d5-36bd-46b9-9eef-43e9a8f9d7e1;Гришин Леонтий Федоровна;Гришин;Леонтий;Федоровна;NO
fa8a572a-2708-48fd-84ac-35ae368c995d;Гусева А. А.;Гусева;Аверкий;Абрамович;NO
670ba3a7-81cb-4215-9ee0-d7a3518f9fcd;Сазонова Евграф Александровна;Сазонова;Евграф;Александровна;NO
d6c08375-16de-49e5-a0cc-b105a47e4340;Яковлев Роман Леонидовна;Яковлев;Роман;Леонидовна;NO
3922bff7-a17b-4b4b-ae5c-3f94703817ad;ИП Николаева Е.А.;Николаева;Евфросиния;Архиповна;NO
f9a53d94-16ea-49d0-aa14-0a86ff038293;Баранова Радислав Рубеновна;Баранова;Радислав;Рубеновна;NO
47aab3da-bc9e-4ac7-87e7-78d28e64d0e7;Блинов Павел Никифоровна;Блинов;Павел;Никифоровна;NO
89e6402a-479c-4d85-9f2c-0cd9c18c37f9;Громов София Артемьевич;Громов;София;Артемьевич;NO
8f103e05-e62b-461a-b72f-2a4e1219dfaf;Титов Евдоким Абрамович;Титов;Евдоким;Абрамович;NO
cd245313-552d-4ade-8386-198097105b78;Яковлев Кир Власович;Яковлев;Кшр;Власович;NO
be85b267-5069-4def-8127-c2802e511bdf;Беспалов Любовь Алексеевна;Беспалов;Любовь;Алексеевна;NO
6dc9c720-8374-4c11-b21b-7edca4b6e359;ИП Яковлев С.Ж.;Яковлев;Севастьян;Жанович;NO
04a4c630-9d5b-4e73-ab80-2385e59f09a3;ИП Лапин Ю.В.;Лапин;Юлия;Венедиктович;NO
843c226b-eb32-4fe7-89eb-342c29c62d4b;Медведев С. М.;Медведев;Севастьян;Матвеевич;NO
baaa4cfd-9425-4d7c-8ab9-7fc78f047119;Игнатова Эммануил Федоровна;Игнатова;Эммануил;Федоровна;NO
b7d72a20-1df3-40bd-a50b-3371c67d1c29;Николаева Юлиан Ефремович;Николаева;Юлиан;Ефремович;NO
9c4e5beb-9362-4e74-a520-88ebf56900f0;Быкова Ю. А.;ныкова;Ювеналий;Августович;NO
6aa65eed-5f9f-4d4e-aae8-6c49fd341214;Устинов Владимир Юлианович;Устинов;Владимир;Юлианович;NO
133bbaa1-b665-4ef3-8bfd-e234463fe78e;Титов Дмитрий Юлианович;Титов;Дмитрий;Юлианович;NO
53adbdd8-2f7b-42a3-914c-2c7a6fffe4b4;Никонова Роман Абрамович;Никонова;Роман;Абраеович;NO
272ad369-8962-4370-ab64-1673834a1935;Федотова О. В.;Федотова;Олимпиада;Вячеславовна;NO
7818ade1-aef8-44a8-a6a5-7cb15556bd8c;ИП Селезнева Б.Ф.;Селезнева;Бажен;Фадеевич;NO
2bd64116-66a9-46e7-af10-41b1f6bc1162;Федоров Кир Павловна;Федоров;Кир;Павловна;NO
eb3d60c0-d6c8-4dad-8049-a6e3110e6c6f;Яковлев Г. Е.;Яковлев;Григорий;Ефимьевич;NO
